hs_code,kategori_barang,deskripsi_produk,tujuan_negara,kota_asal,provinsi_asal,kuantitas,volume_m3,berat_kg,hpp,biaya_pengemasan,bank_charge,trucking,forwarder,dokumen_ekspor,thc,bea_keluar,komisi_broker,freight,asuransi,pergudangan,operasional_lainnya,bunga_pajak,total_biaya
8516.10,Pemanas air listrik,Pemanas air untuk rumah tangga,Myanmar,Surakarta,Jawa Tengah,269,3.1,29.0,13379000.0,5510000.0,1301000.0,7690000.0,12910000.0,211000.0,485000.0,2377000.0,1661000.0,161000.0,1302000.0,835000.0,985000.0,2224000.0,51031000.0
6912.00,Piring keramik,Piring dari keramik,Thailand,Palopo,Sulawesi Selatan,841,7.4,44.1,44265000.0,17000000.0,6403000.0,15050000.0,24940000.0,982000.0,1215000.0,8495000.0,2762000.0,474000.0,1630000.0,747000.0,1210000.0,5760000.0,130933000.0
0201.30,Daging sapi,"Daging sapi segar atau dingin, lainnya",Thailand,Yogyakarta,DI Yogyakarta,902,5.6,27.7,4991000.0,2460000.0,345000.0,18290000.0,20240000.0,196000.0,300000.0,729000.0,359000.0,431000.0,195000.0,1152000.0,1683000.0,997000.0,52368000.0
4202.22,Tas tangan,Tas tangan dengan lapisan luar dari kulit atau kulit rekaan,Filipina,Metro,Lampung,829,5.1,36.5,37919000.0,14200000.0,4620000.0,16740000.0,12780000.0,298000.0,1613000.0,6850000.0,2266000.0,91000.0,6786000.0,2393000.0,1872000.0,7159000.0,115587000.0
0901.21,Kopi bubuk,"Kopi bubuk, mengandung kafein",Filipina,Blitar,Jawa Timur,108,4.6,9.4,1147000.0,430000.0,91000.0,740000.0,460000.0,423000.0,1258000.0,171000.0,83000.0,128000.0,80000.0,2753000.0,1147000.0,221000.0,9132000.0
8413.70,Pompa air,Pompa air untuk rumah tangga atau keperluan lainnya,Singapura,Jakarta,DKI Jakarta,638,4.6,30.3,31755000.0,15280000.0,2186000.0,15870000.0,24910000.0,324000.0,362000.0,5366000.0,1101000.0,176000.0,4396000.0,2368000.0,1332000.0,4749000.0,110175000.0
3303.00,Parfum,Parfum dan air toilet,Myanmar,Samarinda,Kalimantan Timur,278,9.9,37.1,7369000.0,2650000.0,805000.0,5760000.0,15870000.0,877000.0,458000.0,1087000.0,361000.0,480000.0,877000.0,1315000.0,943000.0,818000.0,39670000.0
4902.10,Majalah,Majalah dan periodikal lainnya,Brunei,Yogyakarta,DI Yogyakarta,882,3.9,12.0,4190000.0,1970000.0,461000.0,2490000.0,3980000.0,242000.0,793000.0,402000.0,810000.0,157000.0,633000.0,1023000.0,261000.0,608000.0,18020000.0
8509.10,Alat pembersih vakum,Alat pembersih vakum untuk rumah tangga,Filipina,Jayapura,Papua,323,7.5,5.4,2940000.0,1290000.0,364000.0,590000.0,1400000.0,413000.0,230000.0,228000.0,155000.0,620000.0,527000.0,684000.0,1858000.0,428000.0,11727000.0
6201.11,Jaket pria dari wol,Jaket pria dari wol atau bulu kasar,Vietnam,Timika,Papua,547,1.5,11.3,5596000.0,2160000.0,820000.0,3820000.0,5590000.0,881000.0,660000.0,331000.0,546000.0,47000.0,1117000.0,2525000.0,464000.0,1066000.0,25623000.0
0806.10,Anggur,Anggur segar,Singapura,Singaraja,Bali,912,4.2,9.3,1519000.0,490000.0,210000.0,4960000.0,11880000.0,966000.0,1926000.0,279000.0,216000.0,110000.0,200000.0,687000.0,1623000.0,204000.0,25270000.0
7323.93,Panci stainless steel,Panci dan peralatan masak lainnya dari baja tahan karat,Thailand,Yogyakarta,DI Yogyakarta,870,1.2,16.1,18072000.0,8130000.0,1656000.0,3970000.0,27190000.0,793000.0,726000.0,3473000.0,2455000.0,50000.0,966000.0,1297000.0,1089000.0,2263000.0,72130000.0
4801.00,Kertas koran,Kertas koran yang tidak dilapisi,Thailand,Binjai,Sumatera Utara,804,4.1,4.1,3086000.0,1020000.0,396000.0,500000.0,690000.0,899000.0,413000.0,463000.0,524000.0,358000.0,607000.0,1036000.0,851000.0,451000.0,11294000.0
8452.10,Mesin jahit,Mesin jahit untuk rumah tangga,Laos,Magelang,Jawa Tengah,898,9.8,37.4,11924000.0,4380000.0,1610000.0,12410000.0,40870000.0,958000.0,348000.0,1192000.0,1574000.0,597000.0,1297000.0,1305000.0,1248000.0,1235000.0,80948000.0
6111.20,Pakaian bayi dari katun,Pakaian bayi dari katun,Laos,Timika,Papua,825,4.2,26.1,37170000.0,17860000.0,4200000.0,20350000.0,23590000.0,108000.0,1422000.0,1861000.0,1328000.0,313000.0,6549000.0,2402000.0,349000.0,5933000.0,123435000.0
8517.12,Telepon pintar,Telepon untuk jaringan seluler atau jaringan nirkabel lainnya,Brunei,Medan,Sumatera Utara,187,5.8,44.0,2732000.0,1060000.0,160000.0,4270000.0,14390000.0,834000.0,300000.0,165000.0,159000.0,136000.0,96000.0,841000.0,667000.0,430000.0,26240000.0
8516.72,Mesin pemanggang roti,Mesin pemanggang roti dan peralatan pemanas lainnya,Thailand,Mataram,Nusa Tenggara Barat,639,1.9,25.3,23491000.0,8230000.0,1483000.0,10430000.0,30310000.0,628000.0,1230000.0,1557000.0,1572000.0,147000.0,4204000.0,760000.0,1082000.0,3286000.0,88410000.0
0406.10,Keju,"Keju segar, termasuk whey dan curd",Malaysia,Tegal,Jawa Tengah,417,5.1,14.2,8056000.0,3500000.0,1160000.0,3370000.0,8200000.0,285000.0,1176000.0,693000.0,365000.0,432000.0,374000.0,1891000.0,1578000.0,1413000.0,32493000.0
8479.89,Alat pengatur kelembaban udara,Alat pengatur kelembaban udara,Filipina,Blitar,Jawa Timur,226,7.4,34.1,1726000.0,650000.0,89000.0,3620000.0,12460000.0,834000.0,1545000.0,287000.0,101000.0,365000.0,327000.0,746000.0,1624000.0,246000.0,24620000.0
1005.90,Jagung,"Jagung, selain jagung hibrida",Vietnam,Bandar Lampung,Lampung,794,6.5,18.5,24074000.0,10230000.0,1507000.0,3100000.0,3670000.0,353000.0,308000.0,3454000.0,769000.0,583000.0,2583000.0,1308000.0,814000.0,3492000.0,56245000.0
0304.87,Ikan tuna,Ikan tuna (Thunnus spp.),Laos,Parepare,Sulawesi Selatan,879,8.7,41.8,21695000.0,8530000.0,2990000.0,20950000.0,48360000.0,126000.0,1508000.0,3916000.0,2145000.0,647000.0,1886000.0,2189000.0,1838000.0,2524000.0,119304000.0
2203.00,Bir,Bir yang dibuat dari malt,Thailand,Yogyakarta,DI Yogyakarta,180,5.8,9.9,1374000.0,530000.0,133000.0,810000.0,3240000.0,1000000.0,1562000.0,77000.0,146000.0,157000.0,86000.0,1557000.0,949000.0,264000.0,11885000.0
1005.90,Jagung,"Jagung, selain jagung hibrida",Malaysia,Pekanbaru,Riau,449,8.0,13.7,2563000.0,1220000.0,137000.0,2730000.0,11430000.0,397000.0,1589000.0,298000.0,178000.0,790000.0,149000.0,1201000.0,953000.0,381000.0,24016000.0
8517.62,Router,Peralatan untuk jaringan nirkabel atau komunikasi data,Kamboja,Cirebon,Jawa Barat,445,9.1,35.9,6502000.0,2080000.0,878000.0,3020000.0,29680000.0,536000.0,1402000.0,328000.0,1066000.0,340000.0,197000.0,1903000.0,1685000.0,821000.0,50438000.0
0803.90,Pisang,Pisang segar atau dikeringkan,Indonesia,Metro,Lampung,538,1.1,37.1,32541000.0,10340000.0,4521000.0,2890000.0,15040000.0,811000.0,1232000.0,1886000.0,3320000.0,101000.0,2836000.0,2189000.0,205000.0,3790000.0,81702000.0
4203.21,Sarung tangan kulit,Sarung tangan dari kulit atau kulit rekaan,Singapura,Jakarta,DKI Jakarta,382,5.5,33.5,5659000.0,2570000.0,485000.0,2100000.0,8850000.0,196000.0,1820000.0,930000.0,349000.0,368000.0,853000.0,2289000.0,1669000.0,617000.0,28755000.0
9025.19,Termometer digital,Termometer digital,Filipina,Singaraja,Bali,606,2.4,37.4,31984000.0,9830000.0,4094000.0,14940000.0,7170000.0,603000.0,1883000.0,2854000.0,3251000.0,58000.0,4459000.0,1767000.0,1710000.0,3379000.0,87982000.0
9603.21,Sikat gigi,Sikat gigi manual,Thailand,Surabaya,Jawa Timur,559,0.4,45.9,29983000.0,12470000.0,2911000.0,15010000.0,12220000.0,489000.0,1836000.0,2140000.0,2847000.0,5000.0,3716000.0,1878000.0,1861000.0,5696000.0,93062000.0
2103.20,Saus tomat,Saus tomat dan saus lain yang mengandung tomat,Myanmar,Surabaya,Jawa Timur,465,8.6,16.9,13552000.0,6570000.0,1081000.0,5690000.0,1900000.0,888000.0,337000.0,1335000.0,1575000.0,128000.0,600000.0,1689000.0,676000.0,2494000.0,38515000.0
4819.10,Karton,"Karton, kotak, atau wadah dari kertas",Myanmar,Medan,Sumatera Utara,181,2.9,20.7,4558000.0,1860000.0,659000.0,2440000.0,4130000.0,448000.0,667000.0,660000.0,244000.0,116000.0,447000.0,2421000.0,1352000.0,466000.0,20468000.0
4901.99,Buku cetak,"Buku cetak, selain buku sekolah",Vietnam,Pekanbaru,Riau,871,3.5,32.9,34056000.0,10350000.0,4014000.0,7220000.0,43190000.0,697000.0,1688000.0,1835000.0,3594000.0,52000.0,1951000.0,552000.0,494000.0,3648000.0,113341000.0
4801.00,Kertas koran,Kertas koran yang tidak dilapisi,Filipina,Bandung,Jawa Barat,722,4.8,26.5,20708000.0,10140000.0,1513000.0,10810000.0,35510000.0,728000.0,560000.0,2529000.0,1690000.0,216000.0,1792000.0,2191000.0,606000.0,2222000.0,91215000.0
3303.00,Parfum,Parfum dan air toilet,Filipina,Bima,Nusa Tenggara Barat,803,0.3,35.4,14592000.0,6260000.0,1605000.0,10320000.0,44560000.0,800000.0,1629000.0,1359000.0,2407000.0,6000.0,2835000.0,2606000.0,920000.0,2549000.0,92448000.0
8523.51,USB flash drive,Perangkat penyimpanan data digital menggunakan flash memory,Singapura,Dumai,Riau,919,4.9,21.5,11390000.0,4100000.0,596000.0,16670000.0,28920000.0,419000.0,1756000.0,1950000.0,2271000.0,66000.0,1293000.0,1425000.0,1062000.0,2044000.0,73962000.0
9617.00,Termos,Termos dan botol vacuum,Laos,Pekanbaru,Riau,353,7.2,7.7,4663000.0,2050000.0,659000.0,2520000.0,550000.0,278000.0,435000.0,636000.0,99000.0,439000.0,221000.0,610000.0,1625000.0,530000.0,15315000.0
7113.19,Kalung emas,Perhiasan dari emas,Laos,Timika,Papua,742,1.9,14.9,13273000.0,4420000.0,880000.0,7450000.0,3310000.0,730000.0,951000.0,2081000.0,1377000.0,147000.0,916000.0,2281000.0,736000.0,2015000.0,40567000.0
1805.00,Cokelat bubuk,Bubuk kakao tanpa tambahan gula atau pemanis lainnya,Myanmar,Pekanbaru,Riau,720,6.9,41.5,49493000.0,16370000.0,3981000.0,6270000.0,42650000.0,376000.0,805000.0,2987000.0,6041000.0,344000.0,6005000.0,1663000.0,902000.0,7601000.0,145488000.0
8501.10,Motor listrik,Motor listrik untuk mesin,Indonesia,Tangerang,Banten,526,6.6,34.9,22448000.0,11220000.0,1662000.0,17810000.0,31560000.0,131000.0,294000.0,1233000.0,4257000.0,273000.0,4375000.0,914000.0,818000.0,3700000.0,100695000.0
3004.50,Vitamin,Vitamin dalam bentuk tablet atau kapsul,Thailand,Bekasi,Jawa Barat,787,5.7,16.9,21233000.0,10000000.0,2195000.0,11760000.0,18000000.0,446000.0,1759000.0,3678000.0,1594000.0,180000.0,1479000.0,1639000.0,818000.0,2320000.0,77101000.0
0407.21,Telur ayam,"Telur ayam dalam cangkang, segar",Vietnam,Palopo,Sulawesi Selatan,774,7.7,2.5,3025000.0,1400000.0,416000.0,760000.0,1250000.0,900000.0,1413000.0,306000.0,311000.0,114000.0,273000.0,2249000.0,1257000.0,423000.0,14097000.0
8413.70,Pompa air,Pompa air untuk rumah tangga atau keperluan lainnya,Vietnam,Dumai,Riau,597,8.5,14.3,1552000.0,670000.0,125000.0,8280000.0,11770000.0,328000.0,1632000.0,223000.0,277000.0,607000.0,231000.0,1880000.0,820000.0,304000.0,28699000.0
8450.20,Mesin cuci,Mesin cuci yang beroperasi dengan daya listrik,Laos,Mataram,Nusa Tenggara Barat,371,4.1,39.8,2496000.0,1040000.0,374000.0,13340000.0,11980000.0,623000.0,1854000.0,479000.0,447000.0,274000.0,245000.0,2966000.0,251000.0,290000.0,36659000.0
4802.56,Kertas,Kertas yang digunakan untuk menulis atau mencetak,Myanmar,Surabaya,Jawa Timur,681,5.4,19.4,4337000.0,2120000.0,399000.0,6450000.0,9090000.0,133000.0,1369000.0,421000.0,833000.0,273000.0,620000.0,2805000.0,256000.0,594000.0,29700000.0
1006.30,Beras,Beras pecah-pecah,Brunei,Pekanbaru,Riau,167,8.2,33.9,10506000.0,3270000.0,758000.0,3490000.0,7010000.0,296000.0,1727000.0,605000.0,373000.0,544000.0,1166000.0,1105000.0,1053000.0,1694000.0,33597000.0
8215.20,Alat makan perak,Alat makan atau peralatan dapur dari perak,Brunei,Parepare,Sulawesi Selatan,288,6.9,23.3,8049000.0,3430000.0,514000.0,1660000.0,6080000.0,221000.0,1411000.0,759000.0,538000.0,633000.0,1276000.0,1022000.0,373000.0,932000.0,26898000.0
8450.20,Mesin cuci,Mesin cuci yang beroperasi dengan daya listrik,Thailand,Parepare,Sulawesi Selatan,852,0.7,11.0,18278000.0,6880000.0,970000.0,4520000.0,4770000.0,578000.0,1018000.0,3372000.0,838000.0,47000.0,690000.0,2407000.0,771000.0,2920000.0,48059000.0
2201.10,Air mineral,Air mineral dan air soda,Singapura,Bima,Nusa Tenggara Barat,381,9.1,11.6,8155000.0,2550000.0,1156000.0,3420000.0,8270000.0,415000.0,1021000.0,786000.0,476000.0,261000.0,861000.0,2781000.0,1516000.0,1039000.0,32707000.0
1805.00,Cokelat bubuk,Bubuk kakao tanpa tambahan gula atau pemanis lainnya,Laos,Pekanbaru,Riau,396,6.7,43.2,9879000.0,3100000.0,1325000.0,3900000.0,11840000.0,508000.0,1634000.0,1204000.0,1276000.0,258000.0,466000.0,2133000.0,889000.0,1272000.0,39684000.0
0803.90,Pisang,Pisang segar atau dikeringkan,Kamboja,Yogyakarta,DI Yogyakarta,492,3.1,11.5,10813000.0,5140000.0,1527000.0,5150000.0,6690000.0,831000.0,1213000.0,915000.0,1756000.0,174000.0,1539000.0,2313000.0,374000.0,1834000.0,40269000.0
9403.10,Lemari arsip,Lemari arsip dari logam,Laos,Mataram,Nusa Tenggara Barat,468,4.9,9.6,6514000.0,2430000.0,436000.0,4470000.0,1300000.0,554000.0,1679000.0,832000.0,1201000.0,267000.0,575000.0,1095000.0,1728000.0,690000.0,23771000.0
5901.10,Kanvas,Kanvas yang dilapisi untuk seni lukis,Malaysia,Purwokerto,Jawa Tengah,844,3.3,37.3,51467000.0,23080000.0,6769000.0,3610000.0,51740000.0,247000.0,550000.0,6517000.0,9715000.0,104000.0,3260000.0,1484000.0,931000.0,6373000.0,165847000.0
0806.10,Anggur,Anggur segar,Malaysia,Prabumulih,Sumatera Selatan,706,7.5,31.2,22034000.0,9730000.0,2551000.0,12080000.0,24910000.0,604000.0,1324000.0,3473000.0,492000.0,528000.0,2735000.0,610000.0,1294000.0,3463000.0,85828000.0
4801.00,Kertas koran,Kertas koran yang tidak dilapisi,Singapura,Makassar,Sulawesi Selatan,871,3.2,3.9,3666000.0,1560000.0,225000.0,2660000.0,2140000.0,296000.0,549000.0,645000.0,612000.0,255000.0,572000.0,2579000.0,1207000.0,696000.0,17662000.0
0407.21,Telur ayam,"Telur ayam dalam cangkang, segar",Laos,Timika,Papua,291,1.4,17.5,1352000.0,660000.0,123000.0,2320000.0,3060000.0,571000.0,314000.0,201000.0,226000.0,115000.0,172000.0,917000.0,1908000.0,268000.0,12207000.0
3303.00,Parfum,Parfum dan air toilet,Laos,Tangerang,Banten,720,6.1,28.2,30909000.0,10570000.0,2958000.0,17860000.0,30110000.0,264000.0,341000.0,2634000.0,1304000.0,402000.0,5651000.0,1267000.0,1858000.0,3384000.0,109512000.0
8501.10,Motor listrik,Motor listrik untuk mesin,Myanmar,Jakarta,DKI Jakarta,956,2.2,15.6,14240000.0,7050000.0,1191000.0,4150000.0,29580000.0,785000.0,1132000.0,739000.0,372000.0,208000.0,1231000.0,1882000.0,217000.0,1459000.0,64236000.0
8501.10,Motor listrik,Motor listrik untuk mesin,Laos,Cilegon,Banten,495,8.6,12.4,5355000.0,1940000.0,471000.0,5200000.0,12070000.0,425000.0,1691000.0,1029000.0,779000.0,93000.0,437000.0,1037000.0,218000.0,755000.0,31500000.0
3004.50,Vitamin,Vitamin dalam bentuk tablet atau kapsul,Kamboja,Mataram,Nusa Tenggara Barat,346,0.4,18.1,1935000.0,780000.0,224000.0,2830000.0,8590000.0,330000.0,1966000.0,352000.0,84000.0,28000.0,125000.0,843000.0,1343000.0,210000.0,19640000.0
8516.40,Setrika listrik,Setrika listrik,Indonesia,Palembang,Sumatera Selatan,212,7.3,31.3,7185000.0,2280000.0,948000.0,4720000.0,10010000.0,350000.0,1536000.0,1198000.0,1008000.0,231000.0,792000.0,771000.0,1952000.0,1237000.0,34218000.0
8418.10,Kulkas,Mesin pendingin atau pembeku,Laos,Blitar,Jawa Timur,750,6.3,45.9,25846000.0,8400000.0,2439000.0,20130000.0,43620000.0,546000.0,257000.0,2843000.0,3638000.0,377000.0,3206000.0,1573000.0,1824000.0,2679000.0,117378000.0
9025.19,Termometer digital,Termometer digital,Thailand,Yogyakarta,DI Yogyakarta,210,7.1,5.0,714000.0,310000.0,79000.0,430000.0,1880000.0,552000.0,1134000.0,112000.0,112000.0,530000.0,72000.0,2341000.0,1878000.0,110000.0,10254000.0
8471.30,Tablet,"Mesin otomatis untuk pemrosesan data, portabel",Malaysia,Cirebon,Jawa Barat,583,8.4,19.6,5073000.0,1700000.0,629000.0,10960000.0,13800000.0,442000.0,1595000.0,993000.0,930000.0,164000.0,459000.0,1523000.0,278000.0,720000.0,39266000.0
4818.20,Kertas tisu,Tisu toilet atau tisu lainnya,Singapura,Parepare,Sulawesi Selatan,178,4.0,42.8,8742000.0,4060000.0,649000.0,4850000.0,3110000.0,931000.0,1213000.0,1415000.0,696000.0,387000.0,1289000.0,2070000.0,435000.0,1094000.0,30941000.0
8471.50,Server komputer,Komputer server yang beroperasi secara otomatis,Vietnam,Balikpapan,Kalimantan Timur,916,5.7,8.7,3983000.0,1700000.0,548000.0,7910000.0,1990000.0,865000.0,1401000.0,601000.0,188000.0,226000.0,232000.0,1995000.0,1248000.0,736000.0,23623000.0
9603.21,Sikat gigi,Sikat gigi manual,Filipina,Depok,Jawa Barat,354,8.4,4.2,2057000.0,620000.0,152000.0,590000.0,1850000.0,534000.0,1306000.0,153000.0,322000.0,175000.0,391000.0,1938000.0,1164000.0,338000.0,11590000.0
8516.50,Oven microwave,Oven microwave,Indonesia,Serang,Banten,904,9.0,23.9,31859000.0,14920000.0,1819000.0,4500000.0,12270000.0,907000.0,1066000.0,5603000.0,4833000.0,246000.0,4015000.0,1388000.0,730000.0,3703000.0,87859000.0
3303.00,Parfum,Parfum dan air toilet,Brunei,Palembang,Sumatera Selatan,806,9.2,42.8,16941000.0,5390000.0,1923000.0,30580000.0,30960000.0,472000.0,1477000.0,1453000.0,1108000.0,330000.0,1618000.0,1188000.0,1412000.0,1969000.0,96821000.0
7113.11,Cincin perak,Perhiasan dari perak,Singapura,Bandar Lampung,Lampung,641,5.0,17.6,11288000.0,3650000.0,1046000.0,5060000.0,12800000.0,457000.0,1305000.0,2170000.0,964000.0,166000.0,2018000.0,1615000.0,1452000.0,1625000.0,45616000.0
8516.10,Pemanas air listrik,Pemanas air untuk rumah tangga,Indonesia,Jakarta,DKI Jakarta,365,4.5,22.6,4178000.0,1620000.0,282000.0,5220000.0,14190000.0,584000.0,1137000.0,591000.0,771000.0,267000.0,579000.0,1099000.0,1274000.0,465000.0,32257000.0
5901.10,Kanvas,Kanvas yang dilapisi untuk seni lukis,Indonesia,Palembang,Sumatera Selatan,752,9.2,47.4,43068000.0,18300000.0,6259000.0,32490000.0,15960000.0,578000.0,1198000.0,2877000.0,2631000.0,360000.0,7756000.0,2736000.0,1407000.0,4443000.0,140063000.0
8516.50,Oven microwave,Oven microwave,Malaysia,Surabaya,Jawa Timur,267,6.5,40.9,15509000.0,7190000.0,1434000.0,5730000.0,18030000.0,310000.0,1260000.0,1673000.0,1314000.0,148000.0,3056000.0,600000.0,866000.0,1947000.0,59067000.0
3215.11,Tinta printer,Tinta untuk printer dan mesin cetak lainnya,Myanmar,Denpasar,Bali,887,2.5,7.0,3747000.0,1310000.0,280000.0,1750000.0,10680000.0,179000.0,1177000.0,262000.0,278000.0,66000.0,433000.0,1277000.0,652000.0,520000.0,22611000.0
4801.00,Kertas koran,Kertas koran yang tidak dilapisi,Filipina,Timika,Papua,276,4.4,43.6,6207000.0,2070000.0,883000.0,5230000.0,18710000.0,242000.0,1390000.0,490000.0,595000.0,425000.0,1049000.0,806000.0,918000.0,775000.0,39790000.0
8806.20,Drone,Drone atau pesawat tanpa awak,Myanmar,Lubuklinggau,Sumatera Selatan,257,0.1,44.9,13790000.0,5660000.0,1817000.0,10740000.0,15480000.0,599000.0,524000.0,1365000.0,1776000.0,3000.0,485000.0,751000.0,945000.0,2733000.0,56668000.0
8471.30,Tablet,"Mesin otomatis untuk pemrosesan data, portabel",Malaysia,Jakarta,DKI Jakarta,442,4.1,30.7,7109000.0,2760000.0,729000.0,5700000.0,11310000.0,163000.0,1093000.0,640000.0,189000.0,228000.0,963000.0,1214000.0,347000.0,1028000.0,33473000.0
0207.14,Daging ayam,"Daging ayam beku, potongan",Laos,Bandung,Jawa Barat,644,6.6,1.6,352000.0,160000.0,39000.0,440000.0,420000.0,733000.0,699000.0,24000.0,52000.0,148000.0,28000.0,934000.0,1826000.0,39000.0,5894000.0
9603.21,Sikat gigi,Sikat gigi manual,Laos,Depok,Jawa Barat,573,2.4,25.3,17664000.0,7030000.0,1997000.0,4110000.0,26360000.0,162000.0,1932000.0,1417000.0,1354000.0,203000.0,2524000.0,1371000.0,470000.0,3145000.0,69739000.0
4901.99,Buku cetak,"Buku cetak, selain buku sekolah",Singapura,Prabumulih,Sumatera Selatan,969,5.4,6.7,2191000.0,1040000.0,127000.0,3590000.0,3080000.0,328000.0,1189000.0,115000.0,343000.0,442000.0,435000.0,2598000.0,246000.0,232000.0,15956000.0
9102.11,Jam tangan,"Jam tangan mekanik, tanpa fungsi tambahan",Indonesia,Balikpapan,Kalimantan Timur,248,6.6,46.3,11622000.0,4020000.0,832000.0,2980000.0,4000000.0,390000.0,253000.0,2188000.0,2090000.0,306000.0,1884000.0,878000.0,1110000.0,2302000.0,34855000.0
6111.20,Pakaian bayi dari katun,Pakaian bayi dari katun,Malaysia,Serang,Banten,719,8.7,32.0,29666000.0,10220000.0,2996000.0,21720000.0,6700000.0,813000.0,1265000.0,3865000.0,3905000.0,680000.0,3210000.0,2600000.0,488000.0,3008000.0,91136000.0
7323.93,Panci stainless steel,Panci dan peralatan masak lainnya dari baja tahan karat,Brunei,Jakarta,DKI Jakarta,271,1.4,41.2,18101000.0,6380000.0,1474000.0,1290000.0,17990000.0,545000.0,304000.0,1807000.0,3364000.0,37000.0,2209000.0,819000.0,1516000.0,1846000.0,57682000.0
8413.70,Pompa air,Pompa air untuk rumah tangga atau keperluan lainnya,Vietnam,Medan,Sumatera Utara,318,2.0,28.7,3919000.0,1540000.0,230000.0,8150000.0,14730000.0,773000.0,1694000.0,783000.0,476000.0,26000.0,140000.0,2016000.0,651000.0,782000.0,35910000.0
8471.70,Hard disk eksternal,Perangkat penyimpanan data eksternal,Filipina,Jember,Jawa Timur,221,5.0,31.6,1810000.0,560000.0,253000.0,3820000.0,3940000.0,199000.0,1534000.0,317000.0,148000.0,498000.0,134000.0,817000.0,286000.0,317000.0,14633000.0
1006.30,Beras,Beras pecah-pecah,Malaysia,Makassar,Sulawesi Selatan,250,6.9,13.1,4274000.0,1540000.0,392000.0,1930000.0,2790000.0,284000.0,916000.0,455000.0,492000.0,675000.0,163000.0,881000.0,1389000.0,666000.0,16847000.0
4801.00,Kertas koran,Kertas koran yang tidak dilapisi,Filipina,Parepare,Sulawesi Selatan,250,1.9,16.5,8171000.0,2920000.0,1080000.0,670000.0,3680000.0,578000.0,532000.0,1521000.0,462000.0,177000.0,1131000.0,883000.0,1002000.0,1098000.0,23905000.0
9403.10,Meja kantor,Meja untuk kantor,Kamboja,Denpasar,Bali,326,1.9,33.5,11796000.0,3770000.0,1066000.0,4360000.0,21750000.0,875000.0,1571000.0,2242000.0,414000.0,104000.0,1507000.0,579000.0,652000.0,1396000.0,52082000.0
8509.10,Alat pembersih vakum,Alat pembersih vakum untuk rumah tangga,Laos,Palopo,Sulawesi Selatan,229,7.5,18.7,682000.0,290000.0,49000.0,2680000.0,4080000.0,452000.0,1022000.0,107000.0,110000.0,156000.0,122000.0,1621000.0,1677000.0,104000.0,13152000.0
8443.31,Mesin fotokopi,Mesin fotokopi yang menggunakan teknologi digital,Filipina,Palopo,Sulawesi Selatan,300,1.0,6.7,2163000.0,780000.0,190000.0,1790000.0,3920000.0,520000.0,378000.0,353000.0,229000.0,63000.0,361000.0,2922000.0,1369000.0,343000.0,15381000.0
0406.10,Keju,"Keju segar, termasuk whey dan curd",Thailand,Cilegon,Banten,361,0.3,19.0,1437000.0,460000.0,76000.0,3430000.0,5490000.0,788000.0,1501000.0,266000.0,161000.0,7000.0,100000.0,2762000.0,1829000.0,254000.0,18561000.0
